book_id,isbn13,authors,original_publication_year,original_title,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
6684,9780671655980,Agatha Christie,2000,A Little Something Different,"Death in the Clouds (Hercule Poirot, #12)",3.78,17308,120,1032,6644,8256,4599,https://images.gr-assets.com/books/1308808359m/16326.jpg,https://images.gr-assets.com/books/1308808359s/16326.jpg
6685,9780062124360,Brad Thor,1993,This Is the Story of a Happy Marriage,"Foreign Influence (Scot Harvath, #9)",4.24,13392,124,302,2106,5874,6627,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6686,9781563896170,"Douglas Preston, Lincoln Child",2014,Think of a Number,"Cemetery Dance (Pendergast, #9)",4,16120,138,658,4051,7897,5750,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6687,9781880418730,Christopher Hitchens,2016,Birthright,Hitch-22: A Memoir,4.03,12643,252,579,2673,5873,4996,https://images.gr-assets.com/books/1327906136m/7332753.jpg,https://images.gr-assets.com/books/1327906136s/7332753.jpg
6688,9780679886330,"Umberto Eco, William Weaver, R.C.S. Libri",2014,The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,Baudolino,3.71,13941,405,1424,4572,5848,3935,https://images.gr-assets.com/books/1479698120m/10507.jpg,https://images.gr-assets.com/books/1479698120s/10507.jpg
6689,9780399156140,Christine Feehan,1988,Cod: A Biography of the Fish that Changed the World,"Dark Magic (Dark, #4)",4.24,20156,221,752,3398,6579,10879,https://images.gr-assets.com/books/1327895205m/287633.jpg,https://images.gr-assets.com/books/1327895205s/287633.jpg
6690,9780425198920,Steve Berry,1986,The Hidden Reality: Parallel Universes and the Search for the Deep Laws of the Cosmos,The Amber Room,3.83,16519,291,1261,4804,6799,5033,https://images.gr-assets.com/books/1329497506m/5369.jpg,https://images.gr-assets.com/books/1329497506s/5369.jpg
6691,9780763619620,Terry Goodkind,2011,The Feminine Mystique,"The Omen Machine (Sword of Truth, #12; Richard and Kahlan, #1)",3.66,13301,745,1667,4184,4673,4462,https://images.gr-assets.com/books/1320450369m/8598554.jpg,https://images.gr-assets.com/books/1320450369s/8598554.jpg
6692,9781599901670,William Shakespeare,1993,Brighton Rock,The Comedy of Errors,3.74,16049,252,1392,5964,6717,4514,https://images.gr-assets.com/books/1328543324m/82356.jpg,https://images.gr-assets.com/books/1328543324s/82356.jpg
6693,9780425188930,Robert Graysmith,2014,كخه يا بابا,Zodiac,3.89,13120,155,698,3807,5376,4080,https://images.gr-assets.com/books/1297734691m/105760.jpg,https://images.gr-assets.com/books/1297734691s/105760.jpg
6694,9780060002110,"James Patterson, Maxine Paetro",2015,"Stones into Schools: Promoting Peace with Books, Not Bombs, in Afghanistan and Pakistan",15th Affair (Women's Murder Club #15),4.04,11112,166,717,3535,7124,6226,https://images.gr-assets.com/books/1444918177m/25613617.jpg,https://images.gr-assets.com/books/1444918177s/25613617.jpg
6695,9781416918740,John le Carré,2014,A Mercy,The Constant Gardener,3.78,13347,285,1086,4434,6891,3764,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6696,9780385340230,David Baldacci,1961,Zodiac,Wish You Well,3.94,14838,268,956,3917,6728,5612,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6697,9780553294610,Sandra Boynton,2000,Departure,Barnyard Dance,4.25,18694,278,672,2956,4995,9878,https://images.gr-assets.com/books/1404580374m/31314.jpg,https://images.gr-assets.com/books/1404580374s/31314.jpg
6698,9781563895200,John Sandford,2011,The Mystery of the Blue Train,"Field of Prey (Lucas Davenport, #24)",4.22,10919,114,318,2161,6713,6576,https://images.gr-assets.com/books/1382035214m/18667817.jpg,https://images.gr-assets.com/books/1382035214s/18667817.jpg
6699,9780062102420,Lisa Lutz,2013,Private:  #1 Suspect,The Passenger,3.71,13544,286,1112,5120,7067,3239,https://images.gr-assets.com/books/1456682660m/26154406.jpg,https://images.gr-assets.com/books/1456682660s/26154406.jpg
6700,9780763655980,Abbi Glines,2005,Pastoralia,"Rush Too Far (Rosemary Beach, #4; Too Far, #4)",4.25,25432,296,905,3845,8607,13106,https://images.gr-assets.com/books/1393569509m/18211536.jpg,https://images.gr-assets.com/books/1393569509s/18211536.jpg
6701,9780786932280,Orson Scott Card,2013,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,"Red Prophet (Tales of Alvin Maker, #2)",3.78,16704,211,1060,5211,7063,4080,https://images.gr-assets.com/books/1379147136m/7968.jpg,https://images.gr-assets.com/books/1379147136s/7968.jpg
6702,9780670031600,Graeme Base,2014,The Walking Dead V 7,Animalia,4.28,18886,277,643,2867,5215,10328,https://images.gr-assets.com/books/1344705263m/682751.jpg,https://images.gr-assets.com/books/1344705263s/682751.jpg
6703,9782266127740,Elizabeth   Hunter,1977,Curious George Rides a Bike,"A Hidden Fire (Elemental Mysteries, #1)",4.05,13646,424,938,3614,7323,7668,https://images.gr-assets.com/books/1475548523m/12755792.jpg,https://images.gr-assets.com/books/1475548523s/12755792.jpg
6704,9781466867500,Leslie Feinberg,2002,Methuselah's Children,Stone Butch Blues,4.27,13570,197,411,1948,4256,7157,https://images.gr-assets.com/books/1328758827m/139569.jpg,https://images.gr-assets.com/books/1328758827s/139569.jpg
6705,9781402792810,Jennifer L. Armentrout,2010,Hana,Don't Look Back,4.11,11499,303,806,3789,8159,8720,https://images.gr-assets.com/books/1380803444m/18296030.jpg,https://images.gr-assets.com/books/1380803444s/18296030.jpg
6706,9780575099130,Amy  Stewart,2006,"Preacher, Volume 8: All Hell's a-Coming","Girl Waits with Gun (Kopp Sisters, #1)",3.78,13775,212,837,4494,7431,3232,https://images.gr-assets.com/books/1500687846m/23719378.jpg,https://images.gr-assets.com/books/1500687846s/23719378.jpg
6707,9781594561760,Maggie Shipstead,2008,The Little Sisters of Eluria,Astonish Me,3.57,7504,363,1153,4648,5546,2115,https://images.gr-assets.com/books/1384816768m/18209290.jpg,https://images.gr-assets.com/books/1384816768s/18209290.jpg
6708,9780886773690,"Helen Marion Palmer, P.D. Eastman",2011,"Inside, Outside, Upside Down",A Fish Out of Water,4.21,19536,540,861,3130,4395,10678,https://images.gr-assets.com/books/1320551686m/899608.jpg,https://images.gr-assets.com/books/1320551686s/899608.jpg
6709,9781930900240,Iain M. Banks,2009,The First Rule,"Look to Windward (Culture, #7)",4.16,13916,56,320,2720,7336,6237,https://images.gr-assets.com/books/1288930978m/12016.jpg,https://images.gr-assets.com/books/1288930978s/12016.jpg
6710,9781250010070,Wendelin Van Draanen,2013,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",The Running Dream,4.3,17061,187,472,2234,5990,9140,https://images.gr-assets.com/books/1333577959m/8354134.jpg,https://images.gr-assets.com/books/1333577959s/8354134.jpg
6711,9780749934190,C.J. Roberts,2005,The Dot,"Epilogue (The Dark Duet, #3)",4.29,24750,341,828,3295,7271,13251,https://images.gr-assets.com/books/1360713467m/17317675.jpg,https://images.gr-assets.com/books/1360713467s/17317675.jpg
6712,9780739429330,Dean Karnazes,1975,Forest Born,Ultramarathon Man: Confessions of an All-Night Runner,3.94,11706,189,689,2915,4882,4080,https://images.gr-assets.com/books/1309199653m/87632.jpg,https://images.gr-assets.com/books/1309199653s/87632.jpg
6713,9780340830110,Robert   Harris,2005,The Damnation Game,An Officer and a Spy,4.14,9411,166,407,2121,6280,5439,https://images.gr-assets.com/books/1378711003m/18007532.jpg,https://images.gr-assets.com/books/1378711003s/18007532.jpg
6714,9780440867580,Hampton Sides,1999,L'ignorance,In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette,4.18,11444,280,424,1771,5139,5936,https://images.gr-assets.com/books/1395935993m/20897517.jpg,https://images.gr-assets.com/books/1395935993s/20897517.jpg
6715,9780425200410,Mary Higgins Clark,1934,Private,A Stranger Is Watching,3.91,15659,110,674,4862,6469,5036,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6716,9780747236380,Judy Blume,2003,استمتع بحياتك,"Double Fudge (Fudge, #5)",3.96,17622,191,948,4768,6177,6489,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6717,9780399155020,Rachel Caine,1976,Sisters,"The Morganville Vampires, Volume 3 (The Morganville Vampires, #5-6)",4.39,13849,235,410,1621,3018,8598,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6718,9781101874940,Alexandra Potter,2014,The Difference Engine,Be Careful What You Wish For,3.75,12698,371,1147,3987,4111,4017,https://images.gr-assets.com/books/1415581652m/905885.jpg,https://images.gr-assets.com/books/1415581652s/905885.jpg
6719,9780061240880,Richelle Mead,2009,Preacher: Salvation,Storm Born (Dark Swan #1),3.9,25018,617,1674,6137,9445,8745,https://images.gr-assets.com/books/1327900947m/2754510.jpg,https://images.gr-assets.com/books/1327900947s/2754510.jpg
6720,9780060598330,"Joe Hill, Gabriel Rodríguez",1862,How Will You Measure Your Life?,"Locke & Key, Vol. 4: Keys to the Kingdom",4.44,17333,111,262,1592,6124,10701,https://images.gr-assets.com/books/1377306592m/9674335.jpg,https://images.gr-assets.com/books/1377306592s/9674335.jpg
6721,9780440222680,Anna Godbersen,2005,I Want My Hat Back,"Envy (Luxe, #3)",3.91,20432,252,1296,5503,8143,6797,https://images.gr-assets.com/books/1327928712m/3347892.jpg,https://images.gr-assets.com/books/1327928712s/3347892.jpg
6722,9780316156300,Ann Aguirre,2004,The Lone Drow,"Horde (Razorland, #3)",4.28,17422,196,520,2548,6277,9452,https://images.gr-assets.com/books/1362287692m/10596724.jpg,https://images.gr-assets.com/books/1362287692s/10596724.jpg
6723,9780060935500,Rajaa Alsanea,2010,"Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid",Girls of Riyadh,3.17,8200,1424,2337,4790,3940,1877,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6724,9780786918120,Eric Carle,1952,Bonjour tristesse,The Mixed-Up Chameleon,4.21,15530,152,506,2970,4477,7736,https://images.gr-assets.com/books/1350959503m/394772.jpg,https://images.gr-assets.com/books/1350959503s/394772.jpg
6725,9780312569040,Carrie Vaughn,2016,Cometh the Hour,Kitty and the Midnight Hour (Kitty Norville #1),3.66,25102,1032,2343,7526,9005,6360,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6726,9780060727220,Ha Jin,1998,A Walk Across the Sun,Waiting,3.49,15277,487,1887,5499,5846,2435,https://images.gr-assets.com/books/1327881519m/235773.jpg,https://images.gr-assets.com/books/1327881519s/235773.jpg
6727,9781594489430,George Orwell,2012,House of Suns,Burmese Days,3.84,12119,144,811,3918,6521,3519,https://images.gr-assets.com/books/1415573403m/9650.jpg,https://images.gr-assets.com/books/1415573403s/9650.jpg
6728,9780307354170,"James Patterson, Andrew Gross",2009,The Black Cat,The Jester,3.79,15313,701,1283,4104,5376,5224,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6729,9781408319470,Judith Guest,2006,Armor,Ordinary People,3.9,15207,240,928,3815,6108,4759,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6730,9789799731230,"Cory Doctorow, Jen Wang",2001,Bröderna Lejonhjärta,In Real Life,3.8,16704,549,1213,4476,5730,5133,https://images.gr-assets.com/books/1391127564m/20575446.jpg,https://images.gr-assets.com/books/1391127564s/20575446.jpg
6731,9780843958450,Sherrilyn Kenyon,2008,Loyalty in Death,Bad Moon Rising (Dark-Hunter #18; Were-Hunter #4; Hellchaser #2),4.29,13608,127,613,3443,7952,12064,https://images.gr-assets.com/books/1361175509m/4352708.jpg,https://images.gr-assets.com/books/1361175509s/4352708.jpg
6732,9780743294390,Alexandre Dumas,1998,"""Q"" is for Quarry","Robin Hood, The Prince of Thieves",4,14710,124,627,3724,5374,5303,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6733,9780375409290,Scott Westerfeld,1955,The Ship of Brides,"Peeps (Peeps, #1)",3.77,20702,570,1747,6076,7940,6181,https://images.gr-assets.com/books/1443904244m/186103.jpg,https://images.gr-assets.com/books/1443904244s/186103.jpg
6734,9780140187720,Alison Croggon,1997,The Story of Tracy Beaker,"The Riddle (The Books of Pellinor, #2)",4.1,16605,239,769,3386,6344,7382,https://images.gr-assets.com/books/1360170670m/393145.jpg,https://images.gr-assets.com/books/1360170670s/393145.jpg
6735,9788370541250,"Lili St. Crow, Lilith Saintcrow",2011,Generation Kill,"Jealousy (Strange Angels, #3)",4.15,21396,358,929,3941,6556,10074,https://images.gr-assets.com/books/1331245539m/6600807.jpg,https://images.gr-assets.com/books/1331245539s/6600807.jpg
6736,9780385339520,Dylan Thomas,2014,Twilight,Collected Poems,4.2,13188,109,354,2339,4869,6125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6737,9781401235640,Anne Tyler,2009,Moscow Rules,Vinegar Girl,3.42,13216,458,1928,6605,5909,2017,https://images.gr-assets.com/books/1471553735m/27070127.jpg,https://images.gr-assets.com/books/1471553735s/27070127.jpg
6738,9780692221910,"Ben Avery, Mike S. Miller, George R.R. Martin",2009,Lab Girl,"The Hedge Knight (The Hedge Knight Graphic Novels, #1)",4.11,12192,82,414,2996,6986,5873,https://images.gr-assets.com/books/1443806558m/13501.jpg,https://images.gr-assets.com/books/1443806558s/13501.jpg
6739,9781904271350,Kristen Ashley,1776,Playing with Fire,"Breathe (Colorado Mountain, #4)",4.38,26589,210,582,3080,9477,15915,https://images.gr-assets.com/books/1486770372m/15742039.jpg,https://images.gr-assets.com/books/1486770372s/15742039.jpg
6740,9780316236540,Peter  May,1980,The Saving Graces,"The Blackhouse (Lewis Trilogy, #1)",4.04,11745,182,608,3086,7369,5581,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6741,9781427817420,Lisa Kleypas,2016,Fade Away,"Scandal in Spring (Wallflowers, #4)",4.02,25262,130,967,6172,11250,9126,https://images.gr-assets.com/books/1452549904m/105574.jpg,https://images.gr-assets.com/books/1452549904s/105574.jpg
6742,9781612184650,Mary Higgins Clark,2012,"Sons of Destiny (Cirque Du Freak, Book 12)",On the Street Where You Live,3.85,16327,142,817,5232,6480,4741,https://images.gr-assets.com/books/1341761800m/41490.jpg,https://images.gr-assets.com/books/1341761800s/41490.jpg
6743,9780822210790,Richelle Mead,1991,Amadeus,"Succubus on Top (Georgina Kincaid, #2)",4.07,24091,220,984,5356,10116,9918,https://images.gr-assets.com/books/1315977158m/1316617.jpg,https://images.gr-assets.com/books/1315977158s/1316617.jpg
6744,9780449911940,R.A. Salvatore,2007,"The Icewind Dale Trilogy Collector's Edition (Forgotten Realms: Icewind Dale, #1-3)","The Silent Blade (Forgotten Realms: Paths of Darkness, #1; Legend of Drizzt, #11)",4.1,13813,80,577,3125,5446,6012,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6745,9780553582900,"Jerome Lawrence, Robert E.  Lee",1996,Monument 14,Inherit the Wind,3.96,16418,351,936,3920,6409,6097,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6746,9780688163660,Tony Hawks,1984,The Black Lyon,Round Ireland with a Fridge,3.78,13143,310,969,3816,5297,3623,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6747,9780553383060,Carrie Ryan,2012,Grace [Eventually]: Thoughts on Faith,"The Dark and Hollow Places (The Forest of Hands and Teeth, #3)",4.03,19282,407,1069,4029,6876,8041,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6748,9780803725510,Chelsea Handler,1982,Everyday Food: Great Food Fast,Uganda Be Kidding Me,3.63,11627,479,1378,4081,4382,3275,https://images.gr-assets.com/books/1403174817m/18127101.jpg,https://images.gr-assets.com/books/1403174817s/18127101.jpg
6749,9781478314610,"Pseudonymous Bosch, Gilbert Ford",1996,Beautiful Bombshell,"This Book Is Not Good for You (Secret, #3)",4.29,16852,195,446,2539,5489,9120,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6750,9780451528900,Chuck Klosterman,2000,Slated,Eating the Dinosaur,3.75,12571,187,824,3817,5823,2735,https://images.gr-assets.com/books/1327949106m/6386555.jpg,https://images.gr-assets.com/books/1327949106s/6386555.jpg
6751,9780062285540,Founding Fathers,2007,Bumi Manusia,The Declaration of Independence and The Constitution of the United States,4.44,14047,208,533,1846,3392,11144,https://images.gr-assets.com/books/1320508156m/285500.jpg,https://images.gr-assets.com/books/1320508156s/285500.jpg
6752,9780375424490,Gary Jennings,2013,Dark Gold (Dark #3),"Aztec (Aztec, #1)",4.19,12422,290,608,2027,3924,6717,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6753,9780142002050,Charlie Jane Anders,2002,206 Bones,All the Birds in the Sky,3.58,14769,666,1863,5385,6944,3420,https://images.gr-assets.com/books/1429225322m/25372801.jpg,https://images.gr-assets.com/books/1429225322s/25372801.jpg
